"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38"
"388.8/241",-0.000604620007074537,0.0392664770601263,0.0343032197112096,0.0538772323990957,0.0405506479640617,-0.0302800224849994,0.0212108213342686,0.0279946269909831,0.0361696121671352,0.0573517199272738,0.0805978440939125,0.00372453291512357,0.0138494593273153,-0.0636808752789768,-0.0143167937118135,-0.0097862828761878,0.0261082691544346,0.0134376795380682,-0.0190082794412503,-0.0232850178511251,0.0252364580696327,0.00127269238748829,0.018470816764988,0.0125873681782076,0.0271459719906136,0.000693683599193689,-0.0205392246860516,0.023238452252092,0.00417794527636722,0.000537074882757509,0.0214031548250669,0.0243310162000331,-0.00561543194000233,0.0337669630975988,0.0207525888090343,0.0109419172502407,0.0153863456410725,0.123373413363018
"388.8/332",-0.059228473240283,0.00743708617565274,0.0305839655286276,0.00379794131034837,0.0111653066150196,-0.019469841088532,-0.0462355044171337,0.0497499084745319,0.0173918799761899,0.025439556854836,0.0618493398235191,-0.0457984106914382,0.00792029381984767,-0.00201908466021757,0.0470638465252156,-0.0516201101261424,-0.0184105341219702,-0.067572342569501,0.0577607664322016,-0.00552940458128243,0.0342915378284835,-0.00721858015933564,-0.00128476202927763,-0.0134701057745122,-0.0303578773351711,-0.0421460699014202,-0.00336688158905497,-0.0471836878623219,-0.0270546765379441,0.0933355558326652,-0.0818804092763399,0.0293221346319724,-0.0063048452923689,0.0349224099503542,0.0340646803527074,-0.0181913581527321,0.0581585971278925,0.0992574979672258
"389.1/241",-0.0251875319362783,0.057972854042408,0.0533132284149478,0.0821604839587378,0.044792943113777,-0.0337305342346271,0.00959222631950784,0.00655166094176534,0.0232055706725222,0.0116708802335273,0.0725907738270865,0.00333093679925313,0.0217414610261843,-0.0537478271298398,-0.0376744186540464,-0.0250894800101746,-0.0331503980546688,0.0239386909262496,-0.0187962033537158,-0.0183921906382041,0.0325846736962926,0.0222113537758107,0.0240271710483036,0.0092908591101268,0.00543350291729129,0.00798929964732857,-0.000719943683816471,0.0824574299297851,-0.0456583532942599,0.0334636658525793,0.0698414602532081,0.0746430879409579,-0.0400866976535225,-0.00573928450890006,0.0355942769232948,0.07612497265297,0.00854055820871298,0.0637787627371658
"390/539",0.0442786667850464,5.86844602462832e-06,-0.0668426053672395,0.0123068283503099,-0.0549639967494103,0.000246391541129538,-0.0411866316934417,0.000835606321929593,-0.0199033708183105,-0.0158464545703446,-0.0175751221003834,-0.0776290986744402,-0.0131246971996536,-0.0412429701517253,-0.0808727762643948,-0.0205243722199812,-0.0245920271938431,-0.0253011158492534,0.00485741020073349,0.00328618084749099,0.0579272402767733,-0.0464177569300446,0.00811124938645527,-0.0795527511188283,0.0200482567084236,0.0823160135085645,-0.00384093163158511,-0.0261344725497972,-0.0313944429332218,0.0354084308249481,0.0441654735409547,0.0489243489382789,0.0232108116528371,0.0515812422091207,0.0739656455681943,-0.0846070863218636,-0.0963557873021787,0.0167938972674953
"390/434",-0.0321669171290208,0.00869133409979637,-0.0598820720886127,0.00155165119980407,-0.0920940897904291,-0.123214763678993,-0.0314712502272124,0.153203562040697,-0.0401089487154329,0.0125091050162787,-0.0876336869816964,-0.00558988806718994,-0.0219341725143069,0.107794924312652,0.0567612575171901,0.133289902709063,0.161055144008854,-0.0705680858209793,-0.0902066439002966,0.157608854493373,-0.0138167810863895,-0.0192424817065427,0.0875039170967782,0.0376845175682353,0.110994841226859,-0.0526141451606949,-0.0735172590066042,-0.125045827489989,-0.0245290761044623,0.128052087355966,-0.038113699514198,-0.00807863156241745,-0.102741745052621,0.125559793459812,0.047235693757605,-0.0807267210688284,-0.0832416972232036,-0.0169421363002631
"390.7/476",-0.0371311038492278,-0.0092961754588037,-0.00819490026465758,0.0493778284147079,0.00596658076585565,0.0206526347698917,0.0510478522751818,0.0308268312741785,-0.0289728310035029,0.033002393500982,-0.0275660029005222,0.0158834221218092,-0.0176761404411092,-0.000113839044796129,0.0189966000880636,-0.0686614912352597,-0.0265854847518504,0.00852550652110185,0.0299820305365197,-0.0105102372669219,-0.0337400010960019,0.0777469144220936,-0.00617726367589458,0.0905546906018627,-0.00411398372109131,0.011485656110777,-0.0558899382455918,0.0118347635165237,-0.0420547866498196,-0.0694747000264703,0.0599344853764472,-0.10203956089988,-0.0766413716554819,0.00978456127079143,-0.0127142820353641,0.0556286685225607,-0.166567775320658,-0.0329819011713287
"393.6/1300",-0.117006534382474,-0.0289387354672791,0.0156976962194563,0.00897971123553224,0.0116485105238245,0.0131283935578711,-0.0224390144756472,0.0178401663301383,0.0334203016895128,-0.0724991269714083,-0.03610352897346,-0.0388303119107943,-0.0413569112330817,-0.0797515394414369,0.041021321364471,-0.0766420221776719,0.0106919540840043,-0.0749071318189893,-0.0679419859181884,0.0233602360896002,-0.0103666485141241,-0.121999947010395,0.08696519788759,-0.0780362411080067,0.0690121512262778,0.019010999269063,0.170005447008273,-0.0607458394613373,0.0503670681062805,0.00353960526687394,0.0714617230543166,-0.0279523658343794,-0.0154014693001593,-0.000794874177497954,0.145026849168978,0.102764333751185,0.00724458211741545,0.0282091973427794
"395.1/263",-0.0755761955706213,0.0635787278032144,0.0459899637415193,0.0458430728386418,0.00656196890758984,0.0100550330089148,0.0331788174032535,0.00645378494285539,0.0400459377656264,-0.0194262693685143,0.0438692777806461,0.0155691272452852,-0.0168927748831097,-0.00917514064545303,-0.00394916270743023,0.0325858829853382,0.0847643316984491,0.0109258230476019,-0.0243225442454873,-4.75522505360533e-06,-0.0162539391840024,-0.00752548158866184,0.00121935111463235,0.00428066372535046,0.0591580371907083,-0.027621748165654,-0.081832558612908,0.073068355440028,0.00312138361444973,-0.0374296628335417,-0.0307267888709108,0.0466056563529528,0.0753037754205995,-0.00829659233641807,-0.0342156898920569,-0.0288894350375257,0.0580978206803672,0.0198922068471394
"396.9/2078",0.0833932278833457,0.0637036507261432,0.0245737781333033,0.0698351823790048,0.0613503048026886,-0.0750150922338939,0.0317112917178282,-0.0452795994244938,0.0051542169530252,-0.0185107937922814,-0.00567845666395608,-0.048767622686475,-0.0330051427087996,0.0748259151433559,0.0298167852769675,-0.0201552525131103,-0.0596627452141499,-0.0312505524126309,-0.108394598792195,-0.011989470507773,-0.0768006295790036,-0.0387970207735812,0.0254215361801239,0.173053456607201,-0.223702896505299,-0.0829595428205763,-0.00865599627438915,0.0218822110051496,-0.0116358485760969,0.081082706736764,-0.176856143171001,0.0608684059869833,0.0120753550387231,-0.0159075050019667,0.0819670604663214,0.0322251029310047,-0.0284815186409519,-0.0361317105692622
"398.9/1288",0.0367592387045468,-0.0464536012352934,-0.103191372232669,0.0668689063010254,0.0233239151458922,0.0136058467595136,0.0688963008704823,0.0813213458131435,-0.0474659958543038,-0.100468874935379,-0.042307729695736,0.10923198402255,0.11911994995415,-0.0056313384202038,0.2053163101834,-0.11028754129403,-0.0367930962001985,0.0955624636652637,0.0467054087025828,-0.0295389122920296,0.0582353132316695,-0.108736449540788,-0.085700317874325,0.0174639864052809,0.195010475085337,0.0395004593060503,-0.0624553771443208,0.067512450306595,0.0404560835463167,-0.151912878335333,0.0542352454623305,0.0114852028206677,-0.131397477202603,0.0654026229285758,-0.0897060942083902,0.0713699539688973,0.0352490102136516,-0.0418004575274327
"399.4/329",-0.0205236276635378,-0.104182591794139,0.0203269092073517,0.0116021748867562,0.00721659177296468,-0.0227692366326731,0.0520329968083736,0.056582963948673,0.0657275825534255,-0.0395947888698194,-0.00135553566804418,-0.0124149283485228,0.025863687938176,-0.057494208418663,0.03773741625673,-0.0389802757650753,-0.0308573776530899,0.0297729450506867,-0.0260477355667357,0.020953614655827,-0.0391562346132826,0.0225002311805148,0.00774889004296553,-0.0179253622135929,-0.0205393293147284,-0.0222378288377668,-0.00495486057314249,0.0325602202009484,0.0314391808758613,0.0224904319403674,-0.0165541380085684,-0.0053946795280184,0.000366705789760033,-0.0553313644278728,0.029083761622431,-0.0016392526072283,-0.0294399235723081,0.064452180982836
"400.9/1420",0.0671605108569387,0.019923758994584,-0.12038895940388,0.0480756520651732,-0.00469278271963424,-0.0670050495771179,-0.0768169946988598,-0.0324796874170566,0.0623807754143615,-0.0651414824302461,0.0260732260459929,-0.028617155203972,-0.0609952549447879,-0.0757984386898858,0.0392648864983243,0.0487669321382493,0.0212396027263462,-0.0945735529880253,-0.0392906791576003,-0.013162184539401,0.00449336991586906,0.111982103115298,-0.0346544658579167,0.0141706729177456,-0.0281652396483524,0.0384509695036126,0.0178097143810924,0.0662711743653119,0.0290920598103398,-0.029068790166793,0.058295800530542,0.0152857391618077,-0.0550026038566587,-0.0940876138342521,-0.0378358675225513,0.0111184653745034,0.0169727831571098,0.030800974603814
"401.2/1420",-0.00297184091255279,0.0317218427106093,-0.0644656372464063,0.0427498419041649,-0.0499991866467291,-0.0893899694001785,-0.0725706801430661,0.0144359267766242,0.0105781002362478,-0.0639477617920293,0.0204075857880613,0.0321297252690173,0.0260136225265045,-0.0450369250802611,0.0737837686920779,0.0700608230187738,-0.00302593038222431,-0.0852835094862202,-0.0328945225249987,0.0749296603735767,0.00155067586434235,0.0437821985537922,0.0312743437094506,-0.0379095354197431,-0.0312206046493012,0.0125564652377434,0.0498077018327054,0.0466847368590078,-0.0119430500688752,-0.00729820259307739,0.0317194455779299,0.111176348909952,-0.0599054178531275,-0.0411214812228742,0.0272896347454649,0.029012337246493,-0.00480922966801057,-0.00767372132388282
"401.1/2324",0.10523936375919,-0.00666759983916645,-0.0283002775261781,0.0203200802483096,0.0288617154550246,-0.05984485452486,0.056327752923163,0.0248935325760556,-0.00313067557588059,0.0328536537880662,-0.0232441361730002,-0.0286513759839636,0.0120838030847024,-0.0478737490679808,-0.00900291671721759,-0.0253172798523981,0.0390629557069439,-0.0489299809870592,-0.00100452529593362,0.00521834486748674,-0.0410405132819773,-0.0262024819304465,0.00989751480920695,0.0144991848741928,-0.0388691786152331,0.021260560444275,0.0640969050204008,-0.0507007123411592,-0.0462503789665461,0.0407924439738766,-0.138677920639217,0.086540815361739,0.0242252369030763,0.0211113148174577,0.103210358036084,0.00306659934040807,-0.0484470459850409,-0.0201782985780881
"401.4/2326",0.078372495940924,0.000751657815267033,-0.01423174017406,0.00188574983205825,0.0354873183024875,-0.0310402718347039,0.0517477494355229,-0.00169167730036647,0.0265128529157642,-0.0173821450543271,0.0235167715832356,-0.0514428034718727,-0.0137261426114886,-0.0757010732608636,-0.0160154197679142,0.0415850358739695,0.0194695137192804,-0.0687337757640277,0.0107510027992787,0.0248714851954191,-0.0293984555714807,-0.015342872871734,-0.0543551248518002,-0.0161704540648086,0.0208845179580239,-0.065055073018976,-0.00268870887203181,-0.0914912358589836,-0.0453464886856621,-0.026093388701586,-0.018789014209124,0.0528559289119608,0.00737325592980902,0.0151091760936445,0.0556054167019779,0.0313373709413472,-0.038035326476928,0.0295590430302795
"401.7/1422",-0.0727740208782966,0.0486932814960295,0.000145507412950555,0.0427221532096729,-0.0395605301441047,-0.0260197842552498,-0.048052968970569,0.0148669283292459,0.0386976455589304,-0.0372843913255908,0.0471028737782726,0.0396336385825705,0.0488665345189348,0.0277162751526312,0.0901771678419688,0.0489676151869325,0.0281841567230456,-0.0725330547474816,-0.042082548228317,0.0294892521621068,0.0205291524762539,0.0321976201000843,0.0489905334158113,0.0263552116185933,0.02221535399262,-0.052912143298504,0.0129517110422404,-0.0517468400147868,-0.00349390778594238,0.059372012893464,-0.0442185128794332,0.0458631200402302,-0.0857411670409921,0.0103261647445875,-0.0237935596039488,0.00877260809954262,-0.0150104367373002,-0.0131522065608379
"402.7/241",0.00435638842303749,-0.0288275585534848,0.00600443525686616,0.0290814803817065,0.0403440888288955,-0.0328752196264416,-0.0384543267091553,0.00375216116903707,0.012839753039228,-0.193650962826472,0.0367877174241352,0.00489037720923503,0.0387987371134451,-0.0416416295726839,-0.016860667878197,0.0468434541026177,-0.0567691655919017,0.020627431757541,0.0690699679039398,-0.0531871681849721,-0.0579952182394894,-0.0714256757489007,0.0391774440198804,0.0961066846012523,-0.110118822842787,0.0677994641197085,0.0746368504489959,-0.082373950303103,-0.0722559923287603,0.0230220364793911,0.0568791717663826,0.0126860145027974,0.00505994230523235,-0.00372910830143571,-0.00449992837443214,0.0309099416112845,0.000881900174612504,-0.0656769047314604
"403/1620",0.10594257322671,0.0273604815642965,-0.042777377699787,0.0198922852857559,0.0261666432537335,-0.00400574354198226,0.0652526609496054,0.0609634823032258,0.00103187505921043,-0.0639363494068038,0.107513161904646,0.0521807639293542,0.00438792806625882,0.0632557360056431,0.0322271569871036,0.0337701741793024,0.0464519776094332,0.0794075311485536,0.0777260601879381,0.020465019014633,0.0269800935509125,0.0447463046689631,0.00506893864549927,-0.10197164315948,-0.0901257148838916,-0.254793911553944,0.0315594257970109,-0.00938498094769822,-0.0419393251993536,-0.0155824970270192,0.0671545450476539,-0.16282171070293,0.146180932395403,-0.0279558096969695,0.0266959458355524,-0.0598502382979333,0.0228956738236867,-0.0284262943477538
"403.2/241",-0.0504423173322852,0.0204931344791434,0.0363940667669998,0.0476439385072403,0.0309291281636425,-0.0192512985094312,-0.00776366751661,-0.0291692484392162,-0.00720070741855506,-0.141859826619076,0.0275164469427272,0.0317900220405652,0.0392766506713145,-0.0395035168670376,0.00500614578965045,0.0787227826404217,-0.0590716823932606,-0.0189952216540087,0.0497682521152264,-0.0677730610509861,-0.0611553870290958,-0.0506851426952844,-0.0101284077088915,0.126485380121974,-0.107156480743974,0.038882946885164,0.0793813610883564,-0.039703821091354,-0.0272589635727468,0.0539726877856867,0.0885909107678453,0.0233521523311828,-0.0217663565835255,-0.0120146693848035,0.025235124644149,0.0436932757268699,0.0525195418100015,0.0158300977557301
"405.3/293",0.067257389445956,0.000677589664014915,0.032222870403399,0.0232964988668032,0.0309703914326526,-0.000182536144911889,0.0509202226757019,-0.00721279024354298,0.0114782691807306,0.00699728545871419,0.0590322636517382,-0.0206464509681485,0.0290362263963941,0.0244173973355165,-0.0180699984315928,-0.0169215112217689,-0.0584491709083045,0.088472896518764,0.0341666186216889,-0.0430695225023507,0.0818985920994637,-0.0489133614354673,0.028669862119023,-0.00950897190086306,0.021127230147312,0.0913305913369948,-0.0379837731189965,-0.0129036820215283,0.110596537907541,-0.0357855375134157,-0.100444320094716,0.0137591350637237,-0.00540378559938408,-0.0219048350296162,0.0423977933490494,-0.00052656373191639,0.00598403963620118,-0.0109443244962992
"405.6/293",0.0591004927530293,0.0151197126483825,0.0364825802068713,0.03898448302446,0.021801489544078,-0.00747787694797588,0.00417996282548755,-0.0722402317344494,-0.0502500602570223,0.00805055669555186,0.0260289601347189,-0.00611870344034596,0.0156891807935952,0.059311164128032,0.0549905157871778,0.0362825857013268,-0.00514938696993614,0.0726466293142929,0.0889735081249499,-0.0309626545990633,0.088920511262637,-0.0913971418921662,-0.0596147385479526,-0.00119771026733301,-0.0799740551702896,0.000358969457901778,0.000668144527038782,-0.00490484114700143,0.00943041496570348,-0.0232867282770171,0.010020308189522,0.0143904896541147,0.0299552304002324,0.0157111424127095,0.097337304110013,-0.00865226204746023,-0.0143728127662798,0.0215196944127979
"405.8/342",-0.02301364539867,-0.0459723489867113,-0.0281900719476435,0.0505875664214102,0.0956545781687989,-0.0955900217936558,-0.0386186211947857,0.04395471947935,0.0557718514604978,-0.0265281035914841,-0.112475952805067,0.0316880019012261,-0.107463183913571,-0.097093382692478,-0.0273651816445902,-0.0831424115693111,-0.0625613029209458,0.0300056404390263,0.0201480242320901,0.0302324180817507,0.0729853225977682,0.0485233033525622,0.0185484985773364,0.0709218181235723,0.0488001338823456,0.00814127913889943,-0.0283148385054817,-0.0806077447068799,-0.00365697053194033,0.152475849085365,-0.146129034407152,0.019326640835444,0.0140193238294139,-0.0385180273722314,-0.0850681975001245,0.00651723221723241,-0.0597153192549922,-0.0267289907908113
"407.6/1253",-0.0872582753917045,0.0374060146768867,-0.0138621883502436,0.0554448631242675,0.0718542880888824,0.0513111415239903,-0.0446850533823932,0.0328078787334105,-0.0553550837192801,0.00296475893945553,-0.0130163756284354,0.0837743031314388,0.0331348730134051,0.124498591198347,0.0353879258533199,0.0041348257229328,0.0328149103076455,-0.0285667032402733,-0.0880795445084839,-0.102673572005404,-0.0906424867445272,-0.0292928931322411,-0.0588023977040243,-0.0193244691617697,0.113776316212718,-0.0255814866962375,0.0858386402330118,-0.0116618297754828,-0.0258451659894925,0.0880641950097143,-0.0251562567303388,0.0609279299231266,0.0871728601429424,-0.0333251826518993,0.025368046916293,-0.0169365592674185,0.0630632040470108,0.0283114319232258
"410.9/1456",0.0157838528951288,-0.0842517421614996,-0.135791983786083,0.0162006228466407,-0.0665008770116577,0.0258296960531874,0.027378422396549,0.00705882960491927,0.0575105098392805,-0.0115756415514144,-0.00710319509500831,-0.0586025577554275,-0.0832103738707474,0.0272352678348662,0.0208325689828184,0.039761304754304,0.0732304142897326,-0.0318614686905691,0.0228478286322752,-0.121632732927858,-0.0611584689942699,0.0456440324337888,-0.00442054706051941,-0.00030918629707734,0.0482981452132685,-0.0156918780507035,-0.0372481197744145,0.00606384017811493,0.0137962278226128,0.0657673876001186,-0.0589287014744844,-0.0081583727367854,-0.0200673969046381,-0.00575994217343157,0.00767355199287661,0.0468635236030172,-0.0660924576140387,-0.0597986506215388
"423.4/301",-0.0348420854790714,-0.00754768761947907,0.00909132796878936,-0.0058743578842047,-0.0343580811831679,-0.0843680158151356,-0.0557070490252841,-0.0816113122973834,0.0155953199739655,-0.0106199623525095,-0.0199810172085746,-0.0352629332659756,0.0509549423664657,-0.0254002133039456,0.0284275132490607,-0.0213956388089342,0.00934365055220286,0.0441563700135216,0.0564160030146509,0.0595094547280034,0.0303511093197602,0.0490037132973679,-0.120454441811514,0.0617621019550814,-0.0322698655380812,-0.097589383725875,-0.0405093420807863,0.00494278891025717,0.0100073921224286,0.0460380028804757,-0.0329325501989106,0.028814797066995,-0.0250257466474006,-0.0352798692667707,0.0358093365736741,-0.0414513256004039,0.0326885599941439,0.0162739280413663
"426.9/1640",0.0832688208410594,0.0483408977310366,-0.113185158784665,-0.0229368115785764,0.0308331967655561,0.0567741604819717,0.0718923676399634,0.05819938046149,0.0534033508646861,-0.00171224895144193,0.113861366016813,0.106896067741552,-0.0680836032653844,0.0742093420254457,0.122543832081883,0.00600770654697025,-0.0680938760995932,0.0875980295079565,0.0506437887111336,0.0196581882004101,0.166581149067008,-0.0449633352648973,-0.0433443365520385,-0.103912077458832,-0.0767453391547481,-0.0547473246744423,0.0203428171954782,0.0159945689695599,-0.0465115592723068,-0.0243940688605502,0.00866803867627011,-0.0299287536630789,0.0631356078288269,-0.0122108977024688,0.0448277073709837,-0.0195552917211388,-0.0118056308516781,0.0358968771318553
"426.9/1585",0.0253810969770939,-0.0427119882616961,-0.143636677216365,0.0781333584975873,-0.0684974830317215,0.0514755924863337,-0.0251888583223173,-0.0016923617571912,0.0163405755452012,0.0281599845495772,-0.0127973551663807,-0.0964178047217594,0.0396068238914533,-0.0306047340292061,-0.0497440348796456,-0.0342957209079938,0.151131768731888,-0.00906128917983605,0.0155695057246188,0.00664258955765731,-0.0119448018465117,-0.0158247234776792,0.0845534100299756,-0.0104505946140483,0.0391988996247468,-0.0317521821672673,0.054606172566792,-0.0704643605407099,0.0105702453911268,0.051121141995828,-0.0352568701937596,-0.130289065741593,0.0698268161844878,-0.0368576940300349,0.0491511702529378,0.0409100763397447,-0.0846327005066078,0.0150780289616555
"427.3/1641",-0.00822834668878097,0.0280439937194711,-0.111373584906293,0.0589640975224888,-0.0849284503494509,0.00139380630845133,0.016721813860282,0.0275937039363564,-0.0743859764727974,0.0126147629548911,0.0501178723290143,-0.0370631760614469,0.00532103308731873,0.0362713081336603,0.0532661769946664,-0.125026477335166,-0.0722657947036916,0.0437336967845414,-0.0306691743580164,-0.0541340870036547,0.0712893654299415,-0.0137054877863896,0.0574420058623036,0.00222866012672489,-0.0154572428887781,0.113598009792028,0.0598638049812332,0.0171287938464795,0.0683867675596076,0.0435703278752962,-0.136795161099248,-0.122219874940399,0.024821066697291,-0.0467145742620922,-0.0495324316201159,-0.0259450812803348,-0.0107063198103484,-0.0570296899106879
"430.9/1296",0.0513853831874406,0.00761369736642149,-0.121752586226697,0.0477367534029233,-0.0950361760810922,0.0214706978197631,-0.011696630345798,0.118351545155569,0.0562107875454764,0.00685534734233973,0.0117825562563551,0.0337602241823192,0.0390023152994559,0.0382146292359838,0.0712820231015338,-0.0026164360580628,-0.0506695770877187,-0.047152564495872,-0.0294433101490472,-0.110976599292392,-0.066092077202072,0.0358034191789589,-0.00830201595939436,0.154331566015762,0.0763308340102854,0.0947747693553452,0.0294711321882976,0.0393300664058386,0.117487752079804,-0.00420918081446883,-0.109282282154929,-0.172662391134144,-0.0337037204760208,-0.0159924798971206,-0.0961009946304281,-0.00566448467196844,0.0255934561025591,0.0395797420832262
"431/1488",0.073819932289288,0.0249779103509173,-0.113392654472652,0.122130404500859,-0.0688566725455966,0.0184241116783213,-0.125194702509492,-0.00603732337789698,0.0879033668521956,-0.0918827248618774,-0.000700966625078074,-0.000878754169601896,0.0216182631453124,0.00837339568404886,0.020298757878214,-0.131014677583038,0.0283274829181495,0.0707958960697264,-0.0844985775992742,0.0568888805050391,0.0904872235574059,0.00879497555495335,0.0458231555283879,-0.0194054540918055,0.0175828481923665,-0.097147302854908,0.00253449970985516,-0.0433419926420057,-0.140767536970695,0.0286379416148775,0.0329715867376518,-0.0675549838710623,0.0517478885988355,0.00466773398408407,0.0422869126145961,-0.0167719269395472,0.0343514105174653,-0.0235005030447448
"434.8/318",-0.0283868548984356,0.017108004579674,0.00496382395881017,0.0562038629639226,0.00927224777169242,0.00507268240803366,0.00548675179309596,0.0870664190348111,0.00241427231831647,0.00969023373218969,-0.0512229283065149,-0.0167821671879092,0.0017061083388385,0.0901000414037601,-0.0297260109278649,0.0246563426104049,0.02767347550038,0.0468510462841646,0.0280153250098001,-0.0451750920488247,0.0351101924640171,-0.0441201844263287,0.0144604166599666,0.00394193045713064,-0.0273653431082858,-0.0331747622614978,-0.0256564233213,0.00167320533877703,0.0196104145494188,-0.0143179523158823,0.0969735744174144,0.0461594362843677,-0.0486910605367601,0.116552301811762,0.0400830723476049,0.00394525323010559,-0.0920749838100319,-0.00503206088382994
"435.2/320",-0.0317496534773853,-0.00409497050615863,0.00920856321627328,0.055739917739642,-0.0243424817138837,0.00104831674843426,0.0253945883766298,0.0635041366381475,0.00539562343554873,-0.0191069697375611,-0.0346113386082927,0.0225078631870687,-0.0100697025876131,0.0296733490754907,-0.0392351581292181,-0.0253177818486348,0.0224938217644983,0.0914228032839175,0.00215494052522574,-0.0301961625299722,-0.0300271575672574,-0.0179159837092789,0.0261398072722235,-0.00154201240002024,0.00588562499926013,0.00406280343841154,-0.0346967924971656,0.0215504479743567,0.0716868630439202,0.102257192630226,-0.0250953328424032,0.0288338551777297,0.0256108885446595,0.101313601730706,0.112608606126013,0.00137989005423023,-0.0464681544165246,0.0768095782398961
"437.3/318",-0.0162488162548497,-0.0277188347018748,-0.00802610739005827,0.0301763117944148,-0.0609342854952073,0.0545937001683373,0.022563709166592,-0.0514289413740182,0.0322005979128543,-0.0660745192357681,0.0427474033843381,0.0623871243069728,0.0162509137600636,0.0047375450464276,-0.0212308706324982,-0.0420432900111578,-0.0542476326382205,0.125311429154779,-0.112886084260648,0.0520839044304583,-0.0587044669848242,0.0585367777532493,0.0331925029862457,0.0780817603194907,0.0277534543554593,-0.0406081471988821,-0.0453258246858059,-0.00587327062159124,-0.0163370817972631,-0.0194531399664353,-0.0522349255229974,0.0524750073499567,-0.0353028404795633,0.0424958537530574,0.0363155911821379,0.022433891734775,-0.0518253279220002,0.134570170190654
"439/347",-0.0174443291795389,0.0303273532597508,0.0216174184188403,0.0640589629931913,0.0254719606225045,-0.0952351203378001,0.00568737786132236,0.0790727570950128,-0.0423676353516994,0.022228214747057,-0.128970089919747,-0.0454781193499249,-0.00790244126552499,-0.0111103828130396,-0.0544253556083924,0.0210761874953741,-0.00214716552656444,0.0823358848216792,0.0806474855474875,0.0212196677307527,0.0709173801656315,-0.00194525864913806,-0.0548332330295795,0.0408385623732175,-0.0432123104109316,-0.12169397579196,-0.152236433766743,0.0321480586419753,0.0491065315570515,0.140316552594918,0.0404655000918693,0.0403863068272637,-0.105684519400116,0.0390337323442063,-0.0013182802628272,0.103489902438678,0.0952229694802521,0.0639251249320671
"439.7/311",0.00367761685459026,0.0295789548378989,-0.0196019881349132,0.0758771400037449,0.116183513805535,-0.105624779329029,0.0450940166007561,0.121614728071158,0.0605995208875069,0.0129984368751685,-0.253184218924205,-0.034605172639956,0.0214991208198191,-0.0438714112121436,0.236751101318814,0.0196675259241786,0.0742607915570367,-0.0498801636056572,0.0381797742362215,-0.128395971582343,0.0811498351465466,0.183828601471534,-0.136648396707171,0.148253675644771,-0.127519608011381,0.00893177798904576,0.0226404571353874,0.0416800831281084,-0.182726717759759,0.0140784517505806,0.0806079337545988,-0.0535537819477853,0.0295086448083388,-0.0690770496918128,0.0501028865956979,0.0126721824717704,0.00694472343900753,0.0528812093359536
"442.1/296",-0.0644474949988282,0.011844807976564,-0.0201370898339904,-0.0527445951492399,-0.0455526047374651,-0.101335012530755,-0.115347736308061,0.0155992648885286,-0.0132809844664828,-0.0128660931269283,-0.0273559578792999,-0.0404518901635768,-0.00449658733269675,-0.0375949450204444,-0.0140497760397849,-0.00864126028715093,0.0707931078850446,0.0313134611406835,0.000113014163099164,-0.0289383965476313,0.0621515807336459,-0.0419255653186133,-0.0520754946372758,-0.00401069805155775,-0.0231205676083608,-0.0642024096476325,0.0472855546834393,0.0919382299939622,0.0469788548671242,-0.00648277009814561,-0.0183978528937395,0.0102592806675015,0.0450303376344182,0.0602680286563991,-0.056341706957197,-0.0257434130555144,-0.000344806810886694,0.0220672793474737
"443.2/1247",-0.00977423427091715,-0.0519843997538118,0.0620650269387187,0.0835301549245178,-0.0984492642442443,-0.0577068769143182,0.048747363406414,0.0384810123685303,-0.0964776020456864,-0.0681571114905562,-0.0301671227840983,-0.0748108489147787,0.0368037785049557,-0.0389922544969842,0.0196074866673023,0.0389654388021135,-0.0437681226550409,0.0505499115299017,-0.0535623373197563,-0.0534373032257091,0.000687754813081014,-0.041080681854367,0.0238355888126544,-0.112448302206099,0.0397215785689829,0.0309394234590668,-0.0453978084212035,0.0671530998353494,9.6101142496028e-05,0.0280848637516534,0.0315599936346579,0.00574411542874865,0.0227321662218922,-0.00424276169659725,-0.0482781082998759,0.0147167528559052,-0.0135633793099108,0.119718799404066
"443.7/1246",-0.0630358242463246,-0.0124442412143044,0.0979799407742332,0.0963839948356122,-0.0443649616038701,-0.0397176560076803,0.0223392448115135,0.0235393013723259,-0.042817175298705,-0.0628318659900087,-0.0594510963671863,-0.0662609381345755,0.0602163388443201,0.0163216167017228,0.0661908410002523,0.0520860947440935,-0.036306039057702,0.0463839641161666,-0.0544522483605339,0.0248340033063177,-0.0536288096127396,-0.0668929435086021,0.0853511903720851,-0.112783069876326,0.0429455160262763,0.0431507183855482,0.00249725409668393,0.0317275313951202,0.0233296640846547,-0.0674562925285401,0.00349374513023137,-0.0269217961084496,0.00961980769419122,0.0346986813323595,-0.0300785757111626,-0.0309930647539941,-0.0832201118021918,0.0396407933791805
