"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38"
"MG4",4.35115983420086,8.96774064868151,-5.19885479970192,1.65878630396176,6.89458971866004,-2.44878820533602,-4.41153327874221,3.92218318563601,-3.44679167456492,-0.922904814950628,2.98249824930826,3.48404082150887,1.85379272295456,-1.53900430240053,-0.148656991925317,-1.84442329620393,2.28086975649513,-0.788386311465803,-0.757396514665062,-0.291021889273081,0.0906203846908182,-1.71709179743471,-2.4212668960593,-0.0934614831646238,-0.250043040627566,-1.20407094353738,1.93802854008549,-0.875824636032554,-2.31436949770983,0.640475955036435,-1.6517164414674,-0.709078753972493,-3.23925606309193,0.734171227703725,-0.458394869662421,-0.0663513666207247,0.109213139000302,8.07860722762399e-15
"MG5",13.0129593622746,12.5925077310798,3.16793722556577,5.64154405654538,4.0607538209244,1.19551109941419,3.26487025727048,1.81957379132703,-1.91457761193574,-1.10422793894844,0.52241887963467,2.8826292951294,-2.07603982757196,3.63495681949868,-1.16051206242444,-0.422531535712514,-0.717064997219022,-1.46235080712358,-2.58471765520037,0.305026682761642,-4.26800229133392,1.99674138204456,1.60535874901825,-1.15313558119415,3.39503203857095,0.98756036295165,-1.16950684043709,-3.47857223314028,-0.236783263438449,1.34084954001109,0.24069257530748,0.405625966362428,0.17841367338234,0.0941581034731061,1.14229169490738,0.083282495565547,0.0430617019554583,6.37337405073879e-15
"MG6",15.4516129501902,13.9840563905456,5.20176614079268,-5.268082004834,0.0822469925950694,-8.17685733788224,0.885075877403909,-3.20281101536374,1.44827372701776,3.00564954478411,-2.79084560569274,-4.05935480280673,-2.7673858684629,-2.10330652353268,-0.634572006243542,-1.89958000050499,1.19719961893778,1.7966595965497,-2.09170995250058,3.03662764730549,-0.225674142759913,1.34147008661826,-1.15496541575719,-0.106067167674252,3.04793838034784,-3.46006342006794,0.839674122267006,2.28898935223264,-0.207355490135684,-0.298090119639587,-0.940240383475875,0.51229681242392,0.0955266490356625,-0.446872552121593,0.932166163325841,0.621629014129287,0.092812063792364,6.75848266240564e-15
"MG7",14.3364679699082,12.8213074928473,3.22263310369937,-3.50965731852717,-0.588096096947431,-6.40912409421783,-0.693655630345944,-0.892514298739354,2.48770835165688,-0.238305008378385,-1.02510919575939,-1.36103729647297,0.869518388673289,-2.46251890083985,0.0780894728091386,-1.2857452859707,-2.12548846536316,-0.405048531616007,1.40137973445738,1.71580008722772,-1.31571639589885,-0.165997147551526,-0.411968070160958,-1.32531089684923,-2.50959060146723,2.28044533260711,-0.79020148348681,-0.682515505760339,-0.202570477700593,0.305407136049301,0.877320995014208,-0.488550984580225,-0.122311506920383,-0.507792777070206,-0.455357463614239,-0.719063655996288,2.5573067001116,6.94236335085918e-15
"MG8",14.8531724936707,12.8655904444473,3.52107624456056,-3.73733902994269,-1.20079357236858,-6.52999860360593,-0.845417055124651,-1.0394543035228,2.94063688286689,0.0465491878647992,-0.801352188807758,-1.26061643806064,0.774998432456092,-2.66301545605659,0.390755673556372,-1.50874823861373,-2.08559474957916,-0.584787403602979,1.15723860535577,1.1421707772567,-1.29922226188575,-0.0690764947261806,-0.654617124663742,-1.33567848604828,-1.92129563614808,1.89016772812489,-0.676201897893757,-0.968100491825927,-0.134898246121591,0.375552932721513,0.982945125548023,-0.928869698563722,-0.292744559785815,-0.0840307759162001,-0.671356157836691,0.0214123505241639,-2.66838335420859,8.89219253785711e-15
"MG9",8.54601929339444,6.12232896641913,-5.56650758396942,-4.59816533199812,9.86407969199636,-2.54149559956847,-8.85421951936847,-1.56966480301144,-4.95622740618458,-0.330141099277636,-1.63942597188079,5.26885104200225,4.61882893966341,-0.49095420602342,-1.8675406619067,-1.03884976474893,-1.23160905057157,1.31671456722507,-0.975607395477213,-3.11027886268634,0.746062674394385,0.557732598347035,-1.26014870742461,0.0779940231826503,0.318793792634921,0.311038108793074,0.292019772095421,0.693040213247469,1.15481651581292,-0.748924668621213,0.444379196341714,0.355285950795317,2.81174949787536,-0.7462101613454,0.350784045144029,-0.00959949442655206,-0.0585064145683315,6.29184204736788e-15
"HR1",-9.02674204408877,-8.55505189793972,22.6517084572032,-6.53841924970987,-0.285697161758572,9.42170822647265,-0.00420338643462964,0.915227480020704,-3.00801908877689,-8.44989019492983,-0.136110633984141,-2.74439509355015,4.49581558170801,-2.95738432558111,0.645127528851459,0.168211752238941,-0.262644367136477,-1.49597174011754,-2.79937310566044,1.04534311718929,1.58893253574615,0.286289692519743,-1.03486025440814,-0.977990991048636,0.454896473861557,-0.715959715256277,-0.870341224511308,-0.232351325854203,0.30109537111842,0.844069024463317,-0.0401186879442739,-0.436039791613193,0.122974853665168,0.172552647246954,0.1986090089366,0.140755755920108,0.0417550605139293,1.03458908107257e-14
"HR10",-16.0473423311351,-4.38462703924427,-5.10501884125075,7.87143584933845,-3.16795425889444,-6.3144270721398,1.76424413947464,-0.286383475571935,2.3420623919127,2.20667181486119,2.94432788483523,-2.90575212806186,3.56581767241798,0.678376461354198,2.35964608066323,-2.51941164960587,0.895045895381881,0.922612189256042,-1.85033516586486,-1.42776120001857,1.46339554646275,-2.05131823391154,0.110214404321128,0.271975983833031,0.834261248281487,-0.502577065474757,-0.780598836178839,-0.756532738753115,-0.769297435007265,1.04418371135581,0.645407348304912,-3.58216186413522,1.46566383436967,0.106333492296199,1.59011299213327,0.0674336027656069,0.132486549001142,6.06372591027693e-15
"HR2",-15.8356148030937,-8.7669152485104,15.9690122513656,-2.56030332718441,13.8876857062577,4.79575564748864,-4.76286616006051,-0.404015517805432,9.46078966416742,3.59655746685678,0.660058621680049,0.759848570830349,-2.19455537476852,3.42334485168495,2.99767810735474,-2.51473908638471,0.869707815894161,1.24111507096365,2.33260605136801,-0.266408311284723,-0.783691866215495,0.385564420951892,-0.719526988148204,1.38926461716101,0.0772312408802872,0.297075700029783,0.147555300493687,-0.255653800859635,0.428053067600565,-0.138493833021525,-0.173069821449986,-0.210534093599159,-0.207882302514578,-0.21573532185335,-0.137239294563968,-0.0644982547559857,0.0260018590644506,8.28850876821718e-15
"HR3",-19.3171448962304,-8.21711046541514,2.11741346578331,-4.00966263548614,-0.536011801227204,-8.66728744407535,7.20491280587545,1.20806230807728,-2.19803521222796,-5.06619805278128,-0.473000183648587,5.39040170842217,0.248903262139926,-0.829589646064259,2.67993238608607,-0.244552980188844,-0.966453434855161,-0.857488308109699,1.51038016542877,-0.433815690121712,-2.97312092053367,0.57521975169241,1.36401290998386,2.56353225994096,1.37021350737587,1.53018704134732,-0.305952664643059,3.31078970989518,-0.748519074510931,-1.06725791330774,-0.601110839507997,-0.78339592105125,-0.534454270083057,-0.850449586892772,0.0974513527378605,-0.121756847398646,-0.0667512951391179,6.83481049534862e-15
